User_ID,Income,Expense,Savings,Debt_Payment,Transaction_Count,Savings_Ratio,Debt_Burden,Spending_Ratio
U1620,134185,74655,59530,7206,148,0.443641241569475,0.05370197861161829,0.5563587584305251
U1621,53049,30991,22058,9005,43,0.41580425644215724,0.16974872287884785,0.5841957435578428
U1622,109605,57213,52392,16371,76,0.47800739017380595,0.14936362392226632,0.5219926098261941
U1623,128116,67441,60675,12316,119,0.47359424271753725,0.09613163070966936,0.5264057572824627
U1624,127379,62602,64777,18416,89,0.5085375140329254,0.14457642154515266,0.49146248596707465
U1625,98385,42589,55796,8436,60,0.5671189713879148,0.08574477816740357,0.43288102861208516
U1626,70158,28138,42020,12984,79,0.5989338350580119,0.18506798939536476,0.4010661649419881
U1627,95417,48910,46507,271,127,0.48740790425186287,0.0028401647505161554,0.5125920957481371
U1628,53289,22660,30629,19895,76,0.5747715288333427,0.37334159019685115,0.4252284711666573
U1629,140226,68789,71437,18155,50,0.5094419009313537,0.1294695705503972,0.49055809906864634
U1630,130793,70309,60484,10616,103,0.46244065049352795,0.08116642327953331,0.5375593495064721
U1631,39823,32539,7284,4361,55,0.18290937397986087,0.10950957989101776,0.8170906260201392
U1632,90160,36522,53638,7069,127,0.5949201419698315,0.07840505767524401,0.4050798580301686
U1633,71975,43944,28031,17304,125,0.38945467176102816,0.24041681139284474,0.6105453282389719
U1634,39540,33861,5679,3430,105,0.14362670713201822,0.08674759736975216,0.8563732928679818
U1635,46364,26922,19442,12676,33,0.41933396600810974,0.2734017772409628,0.5806660339918902
U1636,34611,21248,13363,10816,139,0.38609112709832133,0.3125018057842882,0.6139088729016786
U1637,57663,25904,31759,2050,99,0.5507691240483499,0.035551393441201465,0.4492308759516501
U1638,81991,56109,25882,11692,125,0.3156687929162957,0.14260101718481297,0.6843312070837043
U1639,87679,57923,29756,1165,89,0.33937430855735123,0.013287104095621529,0.6606256914426487
U1640,134182,113695,20487,2033,63,0.15268068742454277,0.015151063480943793,0.8473193125754572
U1641,60977,33638,27339,145,92,0.4483493776341899,0.002377945782836151,0.5516506223658101
U1642,124704,111969,12735,14269,64,0.10212182448036952,0.11442295355401591,0.8978781755196305
U1643,79115,51506,27609,7832,126,0.34897301396701,0.09899513366618214,0.6510269860329899
U1644,121007,83047,37960,14286,103,0.3137008602808102,0.11805928582643979,0.6862991397191898
U1645,118223,61080,57143,2632,101,0.48334926367965625,0.0222630114275564,0.5166507363203438
U1646,90890,57053,33837,4494,126,0.37228517988777643,0.049444383320497304,0.6277148201122236
U1647,96387,35911,60476,15152,40,0.6274290101362217,0.15719962235571186,0.3725709898637783
U1648,48071,36951,11120,9155,26,0.23132449917829875,0.1904474631274573,0.7686755008217012
U1649,89275,72806,16469,10426,89,0.18447493699243908,0.11678521422570709,0.8155250630075609
U1650,102369,63057,39312,10233,146,0.38402250681358613,0.09996190252908595,0.6159774931864138
U1651,41938,35484,6454,1828,139,0.15389384329247938,0.04358815394153274,0.8461061567075207
U1652,65195,43026,22169,12260,147,0.34004141421888184,0.18805123092261677,0.6599585857811182
U1653,121680,71070,50610,9130,76,0.41592702169625245,0.07503287310979619,0.5840729783037475
U1654,34000,21071,12929,4805,77,0.38026470588235295,0.1413235294117647,0.619735294117647
U1655,100588,70424,30164,806,40,0.29987672485783595,0.00801288424066489,0.7001232751421641
U1656,131042,49560,81482,8202,101,0.6218006440683139,0.06259061980128508,0.378199355931686
U1657,123610,63321,60289,1868,88,0.4877356200954615,0.01511204595097484,0.5122643799045384
U1658,133691,67104,66587,14561,106,0.49806643678332874,0.10891533461489554,0.5019335632166713
U1659,136306,66856,69450,15512,68,0.5095153551567796,0.11380276730298006,0.4904846448432204
U1660,127856,98270,29586,14899,134,0.2314009510699537,0.11652953322487798,0.7685990489300463
U1661,68304,28862,39442,16220,108,0.5774478800655891,0.23746779105176857,0.4225521199344109
U1662,141783,125355,16428,15934,104,0.11586720551829204,0.11238300783591827,0.884132794481708
U1663,99449,51883,47566,5429,147,0.4782954076964072,0.05459079528200384,0.5217045923035928
U1664,112986,91859,21127,9076,136,0.18698776839608447,0.080328536278831,0.8130122316039156
U1665,119643,105686,13957,3564,146,0.11665538309805003,0.029788621147915046,0.88334461690195
U1666,50764,37159,13605,1389,90,0.26800488535182415,0.02736191001497124,0.7319951146481759
U1667,138940,99942,38998,11593,105,0.280682308910321,0.08343889448682884,0.719317691089679
U1668,116027,103841,12186,7274,52,0.10502727813353788,0.0626923043774294,0.8949727218664622
U1669,68494,39389,29105,17208,100,0.4249277308961369,0.25123368470230967,0.5750722691038631
U1670,33373,25868,7505,18649,80,0.22488238995595242,0.5588050220237917,0.7751176100440476
U1671,42161,34839,7322,17320,80,0.17366760750456584,0.410806195298973,0.8263323924954342
U1672,127532,74597,52935,10745,117,0.415072295580717,0.08425336386161904,0.584927704419283
U1673,122658,55532,67126,14199,47,0.5472614913010159,0.11576089615027149,0.4527385086989842
U1674,130386,54891,75495,15876,62,0.5790115503198197,0.121761538815517,0.4209884496801804
U1675,57350,40656,16694,18180,105,0.2910897994768962,0.31700087183958153,0.7089102005231037
U1676,123008,77733,45275,8245,36,0.3680654916753382,0.06702816077003122,0.6319345083246618
U1677,124297,108292,16005,7214,117,0.12876416969033846,0.05803840800662928,0.8712358303096616
U1678,55351,29965,25386,726,117,0.4586367003306173,0.013116294195226825,0.5413632996693827
U1679,118668,106036,12632,19120,84,0.10644824215458254,0.16112178514848147,0.8935517578454175
U1680,144585,85144,59441,13832,93,0.4111145692845039,0.09566690873880417,0.588885430715496
U1681,45305,35020,10285,11362,104,0.2270168855534709,0.2507890961262554,0.7729831144465291
U1682,105353,49869,55484,18297,24,0.5266485055005553,0.17367326986417092,0.47335149449944475
U1683,106797,93953,12844,10106,21,0.12026555053044562,0.09462812625822822,0.8797344494695544
U1684,95953,36454,59499,7657,41,0.6200848331995873,0.07979948516461184,0.3799151668004127
U1685,87458,76612,10846,18850,131,0.12401381234421094,0.21553202680143613,0.8759861876557891
U1686,137112,97801,39311,14551,76,0.28670721745726124,0.10612491977361573,0.7132927825427388
U1687,50358,40251,10107,7906,85,0.20070296675801264,0.15699590928948728,0.7992970332419874
U1688,33267,22164,11103,7287,93,0.3337541707998918,0.2190459013436739,0.6662458292001082
U1689,112745,100758,11987,892,117,0.10631957071267019,0.00791165905361657,0.8936804292873298
U1690,119588,84853,34735,10222,131,0.29045556410342177,0.0854768036926782,0.7095444358965782
U1691,68513,31791,36722,4675,144,0.5359858712944988,0.0682352254316699,0.4640141287055011
U1692,56092,48708,7384,1933,105,0.13164087570420024,0.03446124224488341,0.8683591242957998
U1693,41338,19025,22313,17764,95,0.5397697034205815,0.4297256761333398,0.46023029657941844
U1694,30412,12823,17589,11873,107,0.5783572274102328,0.39040510324871763,0.4216427725897672
U1695,37543,24170,13373,17674,57,0.3562048850651253,0.47076685400740487,0.6437951149348746
U1696,135891,122162,13729,18024,78,0.10102950158582982,0.13263571538954014,0.8989704984141702
U1697,63496,30498,32998,13239,118,0.519686279450674,0.2085013229179791,0.4803137205493259
U1698,90692,79599,11093,10874,82,0.12231508843117364,0.11990032196886165,0.8776849115688263
U1699,119084,101698,17386,17602,68,0.1459977830774915,0.14781162876624904,0.8540022169225084
U1700,122920,63722,59198,5016,51,0.48159778717865276,0.04080702896192646,0.5184022128213472
U1701,74425,65512,8913,13774,40,0.11975814578434665,0.18507222035606316,0.8802418542156534
U1702,68756,51858,16898,9752,39,0.24576764209668975,0.1418348944092152,0.7542323579033102
U1703,48888,34108,14780,17338,146,0.3023236786123384,0.35464735722467683,0.6976763213876616
U1704,65735,36876,28859,15585,87,0.4390203088156994,0.23708830911995132,0.5609796911843006
U1705,77295,55205,22090,7291,129,0.2857882139853807,0.09432692929684973,0.7142117860146193
U1706,147474,72569,74905,974,135,0.5079200401426692,0.006604554023082035,0.4920799598573308
U1707,144352,82078,62274,4133,139,0.4314037907337619,0.02863140101972955,0.5685962092662381
U1708,113042,56218,56824,14663,98,0.5026804196670264,0.12971285009111658,0.4973195803329736
U1709,115999,85625,30374,3972,135,0.2618470848886628,0.03424167449719394,0.7381529151113372
U1710,47955,19252,28703,5295,111,0.5985402981962257,0.11041601501407569,0.4014597018037744
U1711,67841,38786,29055,13913,33,0.4282808331245117,0.20508247225129347,0.5717191668754883
U1712,100640,61190,39450,9105,144,0.3919912559618442,0.09047098569157393,0.6080087440381559
U1713,95510,81835,13675,8228,77,0.14317872474086482,0.08614804732488744,0.8568212752591352
U1714,64911,36988,27923,9903,47,0.43017362234444084,0.15256273975135184,0.5698263776555591
U1715,89031,62068,26963,3020,45,0.3028495692511597,0.033920769170289,0.6971504307488403
U1716,118726,57077,61649,8987,132,0.5192544177349527,0.07569529841820663,0.48074558226504727
U1717,37357,27374,9983,12880,85,0.26723237947372647,0.34478143319859733,0.7327676205262735
U1718,62479,41858,20621,5233,63,0.3300468957569743,0.08375614206373341,0.6699531042430257
U1719,91476,42791,48685,9516,116,0.5322161003979186,0.10402728584546767,0.46778389960208144
U1720,74811,38448,36363,14559,61,0.48606488350643623,0.19461041825400008,0.5139351164935638
U1721,66208,42631,23577,16701,25,0.3561050024166264,0.2522504833252779,0.6438949975833737
U1722,50150,34225,15925,2396,42,0.31754735792622135,0.04777666999002991,0.6824526420737786
U1723,101180,62469,38711,18546,108,0.3825953745799565,0.1832970942874086,0.6174046254200435
U1724,73286,32264,41022,19129,142,0.5597522036951122,0.26101847556149876,0.4402477963048877
U1725,142856,57414,85442,1591,70,0.5980987847902783,0.011137089096712774,0.40190121520972166
U1726,98450,57612,40838,11303,30,0.4148095479939055,0.11480954799390554,0.5851904520060944
U1727,51352,34635,16717,6183,31,0.325537466895155,0.12040426857766007,0.6744625331048449
U1728,85069,73658,11411,1312,93,0.1341381701912565,0.015422774453678779,0.8658618298087435
U1729,141888,66624,75264,7314,27,0.530446549391069,0.05154769959404601,0.469553450608931
U1730,140448,86882,53566,18767,60,0.38139382547277284,0.13362240829346092,0.6186061745272271
U1731,44397,19814,24583,19623,104,0.5537085839133274,0.4419893236029461,0.4462914160866725
U1732,71555,62588,8967,2139,91,0.12531619034309271,0.029893089232059255,0.8746838096569073
U1733,76959,59187,17772,14688,74,0.23092815655089075,0.1908548707753479,0.7690718434491093
U1734,30728,14586,16142,18088,66,0.5253189273626659,0.5886487893777662,0.474681072637334
U1735,80517,53455,27062,6924,123,0.33610293478395864,0.08599426208129961,0.6638970652160413
U1736,149180,132650,16530,362,61,0.11080573803458908,0.00242659873977745,0.889194261965411
U1737,96234,71894,24340,18988,79,0.2529251615853025,0.19731072178232226,0.7470748384146975
U1738,69954,58631,11323,13481,31,0.161863510306773,0.1927123538325185,0.838136489693227
U1739,77280,49966,27314,3738,149,0.35344202898550725,0.0483695652173913,0.6465579710144927
U1740,109459,85004,24455,2469,26,0.22341698718241534,0.022556390977443608,0.7765830128175847
U1741,46779,35912,10867,16106,99,0.2323050941661857,0.3442997926419975,0.7676949058338143
U1742,93932,44456,49476,16940,128,0.526721458076055,0.18034322701528765,0.473278541923945
U1743,102936,89486,13450,9017,22,0.13066371337530117,0.08759811921970934,0.8693362866246989
U1744,54466,24697,29769,2808,46,0.5465611574193074,0.05155509859361804,0.45343884258069256
U1745,66939,48345,18594,16370,133,0.27777528794872947,0.2445510091277133,0.7222247120512706
U1746,99896,57281,42615,14870,126,0.42659365740369987,0.14885480900136142,0.5734063425963002
U1747,65270,33023,32247,12713,59,0.4940554619273786,0.1947755477248353,0.5059445380726214
U1748,89163,43458,45705,7561,148,0.5126005181521484,0.08479974877471597,0.4873994818478517
U1749,112637,85321,27316,2719,27,0.24251356126317286,0.02413949235153635,0.7574864387368272
U1750,81934,48169,33765,11700,120,0.41209998291307637,0.14279786169355824,0.5879000170869236
U1751,94895,53679,41216,3741,143,0.43433268349228094,0.03942251962695611,0.5656673165077191
U1752,62307,52013,10294,9766,126,0.16521418139213892,0.15674001316064007,0.834785818607861
U1753,84098,74909,9189,3998,120,0.1092653808651811,0.04753977502437632,0.8907346191348189
U1754,90921,51446,39475,18787,23,0.43416812397575916,0.20662993147897626,0.5658318760242408
U1755,35486,30653,4833,16077,129,0.1361945555993913,0.45305190779462323,0.8638054444006087
U1756,38335,16166,22169,294,38,0.5782965958001826,0.007669231772531629,0.4217034041998174
U1757,116900,54071,62829,10177,51,0.537459366980325,0.08705731394354149,0.46254063301967496
U1758,132795,69542,63253,9882,31,0.47632064460258294,0.07441545238902067,0.5236793553974171
U1759,119112,67400,51712,1136,65,0.43414601383571766,0.009537242259386123,0.5658539861642824
U1760,127203,74627,52576,2064,138,0.4133235851355707,0.01622603240489611,0.5866764148644293
U1761,41130,30984,10146,7009,35,0.24668125455871626,0.17041089229273038,0.7533187454412837
U1762,117508,64863,52645,12987,148,0.4480120502433877,0.11052013479933281,0.5519879497566124
U1763,135955,54798,81157,4543,82,0.5969401640248612,0.03341546835349932,0.40305983597513884
U1764,148324,79040,69284,1007,128,0.46711253741808473,0.006789191230009978,0.5328874625819152
U1765,90566,36839,53727,5445,138,0.5932358721816134,0.06012190005079169,0.4067641278183866
U1766,96703,62730,33973,10706,40,0.35131278243694614,0.1107101124060267,0.6486872175630539
U1767,57192,44902,12290,14749,32,0.2148901944327878,0.25788571828227724,0.7851098055672122
U1768,31062,13579,17483,11718,23,0.5628420578198442,0.3772455089820359,0.4371579421801558
U1769,114076,58301,55775,9439,121,0.4889284336757951,0.08274308355832953,0.5110715663242049
U1770,119780,57011,62769,13281,78,0.5240357321756554,0.11087827684087494,0.47596426782434464
U1771,51545,42887,8658,1435,147,0.16796973518284994,0.02783975167329518,0.83203026481715
U1772,51689,29925,21764,571,46,0.4210567045212715,0.011046837818491362,0.5789432954787286
U1773,41174,26688,14486,2382,88,0.351823966580852,0.05785204255112449,0.648176033419148
U1774,118461,51475,66986,5084,44,0.5654688040789796,0.04291707819451127,0.4345311959210204
U1775,133033,110986,22047,16661,116,0.16572579735855014,0.12523960220396443,0.8342742026414499
U1776,39348,17044,22304,13507,44,0.566839483582393,0.34327030598759783,0.433160516417607
U1777,53714,33166,20548,7059,145,0.3825445880031277,0.13141825222474587,0.6174554119968724
U1778,68102,61141,6961,18271,28,0.10221432557046783,0.2682887433555549,0.8977856744295322
U1779,104460,67442,37018,12771,135,0.35437488033697107,0.12225732337736933,0.6456251196630289
U1780,132634,55133,77501,17649,79,0.5843222703077642,0.13306542817075562,0.41567772969223576
U1781,119930,94849,25081,7491,140,0.20913032602351372,0.06246143583757192,0.7908696739764863
U1782,36801,16431,20370,14527,127,0.5535175674574061,0.39474470802423844,0.44648243254259395
U1783,133150,58899,74251,17424,127,0.5576492677431468,0.1308599324070597,0.4423507322568532
U1784,102267,79526,22741,14859,95,0.2223688971026822,0.14529613658364868,0.7776311028973178
U1785,78136,54475,23661,8073,49,0.30281816320262106,0.10331985256475888,0.6971818367973789
U1786,53625,21600,32025,9077,40,0.5972027972027972,0.16926806526806526,0.4027972027972028
U1787,112873,67988,44885,19136,53,0.3976593162226573,0.16953567283584206,0.6023406837773426
U1788,130843,78715,52128,11383,60,0.39840113724081533,0.08699739382313154,0.6015988627591847
U1789,102592,90813,11779,16378,70,0.1148140205864005,0.15964207735495944,0.8851859794135996
U1790,107052,48624,58428,2353,101,0.5457908306243695,0.021979972349886037,0.45420916937563055
U1791,74261,37099,37162,4799,77,0.5004241795828227,0.06462342279258292,0.49957582041717724
U1792,31542,13839,17703,17070,94,0.5612516644474035,0.541183184325661,0.4387483355525965
U1793,51677,23396,28281,11939,42,0.5472647406002671,0.23103121311221628,0.45273525939973297
U1794,76732,29466,47266,2428,147,0.6159881144763593,0.031642600218943856,0.38401188552364074
U1795,80343,40187,40156,11296,36,0.4998070771566907,0.1405971895498052,0.5001929228433093
U1796,69081,58050,11031,7813,88,0.1596821123029487,0.11309911553104326,0.8403178876970513
U1797,92856,43227,49629,14414,127,0.5344727319720858,0.15522960282588094,0.46552726802791417
U1798,123105,63669,59436,11801,113,0.4828073595710978,0.09586125665082652,0.5171926404289021
U1799,118858,61838,57020,11745,34,0.47973211731646165,0.09881539315822242,0.5202678826835383
U1800,49065,24435,24630,13025,110,0.5019871598899419,0.26546418016916334,0.4980128401100581
U1801,113460,100549,12911,3356,52,0.1137934073682355,0.029578706151947822,0.8862065926317645
U1802,118092,43246,74846,14288,144,0.6337939911255631,0.12099041425329404,0.3662060088744369
U1803,84693,53391,31302,6540,35,0.36959370904325034,0.07722007722007722,0.6304062909567497
U1804,56962,39392,17570,16422,85,0.30845124820055475,0.2882974614655384,0.6915487517994452
U1805,58295,45985,12310,3342,66,0.21116733853675274,0.057329101981302,0.7888326614632473
U1806,43807,15738,28069,9078,143,0.640742347113475,0.20722715547743512,0.359257652886525
U1807,72348,39010,33338,2844,20,0.4608005749986178,0.03931000165864986,0.5391994250013822
U1808,56432,19917,36515,10396,106,0.6470619506662886,0.1842217181740856,0.35293804933371137
U1809,113285,72925,40360,17482,147,0.35626958555854704,0.15431875358608818,0.643730414441453
U1810,136995,67821,69174,18207,86,0.5049381364283368,0.13290266068104675,0.4950618635716632
U1811,121792,55677,66115,13998,23,0.5428517472411981,0.11493365738307935,0.4571482527588019
U1812,87854,31428,56426,13261,66,0.6422701299883898,0.1509436109909623,0.35772987001161016
U1813,70262,43499,26763,19539,57,0.38090290626512197,0.2780877287865418,0.619097093734878
U1814,67080,41982,25098,3093,40,0.3741502683363149,0.04610912343470483,0.6258497316636852
U1815,31324,15320,16004,11722,76,0.510918145830673,0.37421785212616526,0.48908185416932703
U1816,121267,84734,36533,19280,136,0.30126085414828435,0.15898801817477137,0.6987391458517156
U1817,65909,58128,7781,11645,65,0.1180567145609856,0.1766830023213825,0.8819432854390143
U1818,119339,43306,76033,15083,58,0.637117790495982,0.12638785309077502,0.36288220950401795
U1819,49870,20862,29008,988,118,0.5816723481050732,0.0198115099258071,0.4183276518949268
U1820,64578,48277,16301,6446,96,0.25242342593452877,0.0998172752330515,0.7475765740654712
U1821,102124,54030,48094,16335,134,0.47093729191962713,0.15995260663507108,0.5290627080803729
U1822,147611,51837,95774,16133,110,0.6488269844388291,0.10929402280317863,0.3511730155611709
U1823,133605,81759,51846,1682,117,0.3880543392837094,0.012589349201002957,0.6119456607162905
U1824,56790,24163,32627,5626,139,0.5745201620003522,0.0990667371016024,0.42547983799964784
U1825,148874,105417,43457,7424,65,0.29190456359068745,0.04986767333449763,0.7080954364093126
U1826,55289,31463,23826,12857,57,0.43093562914865524,0.23254173524570892,0.5690643708513448
U1827,85129,69669,15460,12155,119,0.18160673800937402,0.1427833053366068,0.818393261990626
U1828,123714,88113,35601,17317,91,0.28776856297589604,0.1399760738477456,0.712231437024104
U1829,124246,94205,30041,19982,54,0.24178645590200087,0.16082610305361944,0.7582135440979991
U1830,45485,17070,28415,11425,49,0.6247114433329669,0.2511817082554688,0.3752885566670331
U1831,74482,33687,40795,1980,97,0.5477162267393464,0.0265836040922639,0.45228377326065355
U1832,116188,46698,69490,15522,103,0.598082418149895,0.133593830688195,0.401917581850105
U1833,34748,20721,14027,19440,132,0.4036779095199724,0.5594566593760792,0.5963220904800276
U1834,116769,45815,70954,8984,44,0.6076441521294179,0.0769382284681722,0.3923558478705821
U1835,39435,15709,23726,17175,107,0.60164828198301,0.4355268162799544,0.39835171801699
U1836,33709,15288,18421,15883,33,0.546471268800617,0.4711798036132784,0.453528731199383
U1837,60355,40043,20312,5390,121,0.336542125755944,0.0893049457377185,0.663457874244056
U1838,85771,34192,51579,18639,102,0.6013571020508097,0.21731121241445245,0.3986428979491903
U1839,87799,74562,13237,19994,129,0.15076481508901013,0.2277246893472591,0.8492351849109899
U1840,43116,32767,10349,1607,38,0.240026904165507,0.03727154652565173,0.759973095834493
U1841,55470,24183,31287,6573,47,0.5640346133044889,0.11849648458626284,0.4359653866955111
U1842,72344,62884,9460,17368,90,0.13076412694902134,0.2400751962844189,0.8692358730509786
U1843,72918,39732,33186,5776,82,0.4551139636303793,0.07921226583285335,0.5448860363696206
U1844,82224,52033,30191,3676,92,0.3671798988129986,0.04470714146721152,0.6328201011870014
U1845,69298,52216,17082,3380,143,0.2465006205085284,0.04877485641721262,0.7534993794914716
U1846,138492,119005,19487,8711,138,0.1407084885769575,0.06289894001097536,0.8592915114230425
U1847,110219,94760,15459,8782,140,0.14025712445222693,0.07967773251435778,0.8597428755477731
U1848,91629,49446,42183,17434,38,0.46036735094784403,0.19026727346145872,0.539632649052156
U1849,96040,74494,21546,13997,139,0.22434402332361517,0.14574135776759684,0.7756559766763849
U1850,129518,55909,73609,6342,80,0.5683302706959651,0.04896616686483732,0.43166972930403497
U1851,129835,64066,65769,17343,49,0.5065583240266492,0.1335772326414295,0.4934416759733508
U1852,58016,38165,19851,6059,28,0.3421642305570877,0.10443670711527854,0.6578357694429123
U1853,53960,25312,28648,8884,83,0.5309117865085249,0.16464047442550037,0.46908821349147517
U1854,63591,22645,40946,5655,139,0.6438961488260917,0.08892767844506298,0.35610385117390825
U1855,112848,73263,39585,12091,71,0.35078158230540196,0.10714412306819793,0.6492184176945981
U1856,133333,114057,19276,19330,108,0.14457036142590357,0.14497536243840609,0.8554296385740965
U1857,141732,63400,78332,15251,72,0.5526768831315441,0.10760449298676375,0.44732311686845594
U1858,144821,108689,36132,526,97,0.24949420318876406,0.003632069934608931,0.750505796811236
U1859,97641,69705,27936,3224,60,0.2861093188312287,0.0330189162339591,0.7138906811687713
U1860,66395,28224,38171,15069,87,0.5749077490774908,0.22695986143534905,0.42509225092250924
U1861,141276,81744,59532,11536,27,0.42138792151533166,0.08165576601829044,0.5786120784846683
U1862,52700,19926,32774,13547,21,0.6218975332068312,0.2570588235294118,0.3781024667931689
U1863,64620,26348,38272,18259,124,0.5922624574435159,0.2825595790776849,0.40773754255648403
U1864,133214,63459,69755,1763,144,0.5236311498791418,0.013234344738540994,0.47636885012085817
U1865,50559,44746,5813,8712,129,0.11497458414921181,0.1723135346822524,0.8850254158507882
U1866,123045,70863,52182,5797,105,0.4240887480190174,0.04711284489414442,0.5759112519809826
U1867,123396,108075,15321,9208,139,0.1241612369930954,0.07462154364809231,0.8758387630069046
U1868,91642,51551,40091,5109,146,0.4374740839353135,0.05574954715086969,0.5625259160646865
U1869,106539,54554,51985,16500,35,0.48794338223561323,0.15487286345845183,0.5120566177643867
U1870,51732,38898,12834,2433,81,0.24808629088378567,0.04703085131060079,0.7519137091162144
U1871,121362,86002,35360,16967,132,0.2913597336892932,0.13980488126431667,0.7086402663107068
U1872,60354,33012,27342,4167,31,0.453027139874739,0.06904264837458991,0.5469728601252609
U1873,43843,26599,17244,17773,54,0.39331250142554114,0.4053782815956937,0.6066874985744589
U1874,140008,60444,79564,8357,30,0.568281812467859,0.0596894463173533,0.43171818753214103
U1875,144065,96711,47354,6154,83,0.32869885121299414,0.04271682920903759,0.6713011487870059
U1876,101726,89351,12375,8920,69,0.1216503155535458,0.08768653048384877,0.8783496844464542
U1877,47640,21233,26407,18427,88,0.5543031066330815,0.3867968094038623,0.44569689336691853
U1878,82528,45083,37445,19880,67,0.45372479643272584,0.2408879410624273,0.5462752035672741
U1879,68413,31235,37178,17162,39,0.5434347273179074,0.25085875491500154,0.45656527268209257
U1880,82638,69851,12787,213,120,0.1547351097558024,0.002577506716038626,0.8452648902441976
U1881,82736,29069,53667,3762,87,0.6486535486366274,0.04546992844710888,0.35134645136337267
U1882,137892,67843,70049,13399,54,0.507999013720883,0.09717024918051809,0.492000986279117
U1883,140133,108768,31365,9768,84,0.2238230823574747,0.0697052086232365,0.7761769176425253
U1884,136357,64247,72110,10640,27,0.5288324031769546,0.07803046414925527,0.4711675968230454
U1885,98866,36027,62839,6731,64,0.6355976776647179,0.06808205045212712,0.3644023223352821
U1886,49087,36513,12574,19501,106,0.25615743475869374,0.3972742273921812,0.7438425652413062
U1887,71430,44552,26878,5791,95,0.3762844743105138,0.08107237855242895,0.6237155256894862
U1888,54504,44168,10336,15822,95,0.1896374578012623,0.29029062087186264,0.8103625421987377
U1889,37114,23797,13317,8783,66,0.35881338578434013,0.23664924287330927,0.6411866142156598
U1890,108859,76911,31948,13621,34,0.29348055741831175,0.12512516190668663,0.7065194425816882
U1891,129657,68999,60658,16019,124,0.4678343629730751,0.12354905635638647,0.5321656370269249
U1892,40975,20602,20373,2720,45,0.49720561317876755,0.06638194020744356,0.5027943868212325
U1893,41023,15245,25778,8905,71,0.6283792019111231,0.2170733490968481,0.371620798088877
U1894,51447,37494,13953,9127,112,0.2712111493381538,0.17740587400625887,0.7287888506618462
U1895,120469,68213,52256,16385,40,0.4337713436651753,0.13601009388307364,0.5662286563348248
U1896,53959,31138,22821,6368,70,0.4229322263199837,0.11801553031005023,0.5770677736800163
U1897,96203,52661,43542,14056,57,0.45260542810515264,0.14610770973878154,0.5473945718948473
U1898,149156,60050,89106,12236,39,0.5974013784225911,0.08203491646330018,0.4025986215774089
U1899,59703,45923,13780,18333,74,0.23080917206840526,0.3070699964825888,0.7691908279315948
U1900,39337,20199,19138,14451,111,0.48651396903678473,0.36736405928260923,0.5134860309632153
U1901,76427,30514,45913,17301,47,0.6007431928506941,0.22637287869470213,0.3992568071493059
U1902,91529,47985,43544,19558,23,0.4757399294212763,0.21368090987555857,0.5242600705787237
U1903,132023,91478,40545,10433,95,0.30710558008831795,0.07902410943547715,0.6928944199116821
U1904,114665,49873,64792,15525,86,0.5650547246326255,0.13539440980246806,0.43494527536737454
U1905,135787,70456,65331,89,105,0.48112853218643903,0.0006554382967441655,0.518871467813561
U1906,61921,45252,16669,18093,110,0.26919784887194975,0.2921948934933221,0.7308021511280502
U1907,63307,37323,25984,10361,124,0.4104443426477325,0.1636627861058019,0.5895556573522676
U1908,57355,39219,18136,16369,20,0.3162060849097725,0.28539796007322815,0.6837939150902276
U1909,133268,72634,60634,3041,91,0.4549779391902032,0.022818681153765345,0.5450220608097968
U1910,34835,17980,16855,105,106,0.4838524472513277,0.0030142098464188316,0.5161475527486723
U1911,50159,17756,32403,9078,25,0.6460057018680596,0.18098446938734825,0.35399429813194044
U1912,134346,102333,32013,18279,80,0.23828770488142556,0.13605913090080837,0.7617122951185744
U1913,77605,37722,39883,6090,31,0.5139230719670125,0.07847432510791831,0.4860769280329876
U1914,135616,64366,71250,6082,25,0.5253804860783389,0.044847215667767816,0.4746195139216612
U1915,68088,53850,14238,17018,46,0.20911173775114558,0.24994125249676888,0.7908882622488544
U1916,108752,63980,44772,1925,143,0.41168898043254376,0.017700823892893923,0.5883110195674562
U1917,85284,31837,53447,18440,125,0.6266943389146851,0.2162187514656911,0.37330566108531493
U1918,87043,74970,12073,6917,112,0.13870156129728983,0.07946647059499327,0.8612984387027102
U1919,65547,37197,28350,19528,128,0.4325140738706577,0.29792362732085376,0.5674859261293423
U1920,127007,72682,54325,552,118,0.42773232971411024,0.004346217137638083,0.5722676702858898
U1921,112844,79425,33419,3911,54,0.29615221013080006,0.03465846655559888,0.7038477898691999
U1922,57532,47146,10386,3389,103,0.18052562052423,0.058906347771674895,0.81947437947577
U1923,64349,45147,19202,13629,75,0.2984040156024181,0.21179816314161837,0.701595984397582
U1924,148012,83892,64120,2430,68,0.43320811826068156,0.01641758776315434,0.5667918817393184
U1925,75445,40519,34926,458,65,0.46293326264165946,0.006070647491550136,0.5370667373583405
U1926,35713,20898,14815,13395,132,0.41483493405762606,0.37507350264609524,0.5851650659423739
U1927,86178,68563,17615,207,62,0.20440251572327045,0.002402005152126993,0.7955974842767296
U1928,79407,33547,45860,899,143,0.5775309481531855,0.011321420025942297,0.4224690518468145
U1929,100340,45944,54396,11653,116,0.5421168028702412,0.11613514052222444,0.45788319712975883
U1930,80990,51039,29951,16405,109,0.3698110877886159,0.20255587109519693,0.6301889122113841
