customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment,avg_order_value,clv,churn
15587.0,50,7,1522.0800000000002,4,4,4,444,Loyal Customers,217.44000000000003,1522.0800000000002,0
15588.0,678,1,579.6,1,1,2,112,Others,579.6,579.6,1
15589.0,256,3,478.53000000000003,2,3,2,232,Others,159.51000000000002,478.53000000000003,1
15590.0,382,5,1496.6,2,4,4,244,At Risk,299.32,1496.6,1
15591.0,583,3,217.9,1,3,1,131,Others,72.63333333333334,217.9,1
15592.0,47,1,388.58,4,1,2,412,Others,388.58,388.58,0
15593.0,71,1,199.8,3,1,1,311,Others,199.8,199.8,0
15594.0,16,5,1771.78,5,4,4,544,Loyal Customers,354.356,1771.78,0
15595.0,488,1,357.6,1,1,2,112,Others,357.6,357.6,1
15596.0,101,9,3130.04,3,5,5,355,Others,347.78222222222223,3130.04,1
15597.0,35,2,563.37,4,2,2,422,Others,281.685,563.37,0
15598.0,53,2,548.02,4,2,2,422,Others,274.01,548.02,0
15599.0,27,3,1250.06,4,3,4,434,Others,416.68666666666667,1250.06,0
15600.0,428,4,1199.31,1,3,3,133,Others,299.8275,1199.31,1
15601.0,11,30,14960.12,5,5,5,555,Champions,498.6706666666667,14960.12,0
15602.0,8,16,3230.51,5,5,5,555,Champions,201.906875,3230.51,0
15603.0,79,2,88.48,3,2,1,321,Others,44.24,88.48,0
15604.0,52,1,216.39,4,1,1,411,Others,216.39,216.39,0
15605.0,36,9,1936.8,4,5,4,454,Loyal Customers,215.2,1936.8,0
15606.0,61,17,5230.99,3,5,5,355,Others,307.70529411764704,5230.99,0
15607.0,337,9,1708.97,2,5,4,254,At Risk,189.88555555555556,1708.97,1
15608.0,28,5,1785.98,4,4,4,444,Loyal Customers,357.196,1785.98,0
15609.0,184,1,298.48,3,1,2,312,Others,298.48,298.48,1
15610.0,52,1,112.46000000000001,4,1,1,411,Others,112.46000000000001,112.46000000000001,0
15611.0,10,26,2997.28,5,5,5,555,Champions,115.28,2997.28,0
15612.0,36,2,195.15,4,2,1,421,Others,97.575,195.15,0
15613.0,610,1,433.71999999999997,1,1,2,112,Others,433.71999999999997,433.71999999999997,1
15614.0,438,4,3147.36,1,3,5,135,Others,786.84,3147.36,1
15615.0,10,47,21373.97,5,5,5,555,Champions,454.7653191489362,21373.97,0
15616.0,438,1,317.11,1,1,2,112,Others,317.11,317.11,1
15617.0,396,3,828.5500000000001,2,3,3,233,Others,276.18333333333334,828.5500000000001,1
15618.0,33,4,776.851,4,3,3,433,Others,194.21275,776.851,0
15619.0,11,1,336.40000000000003,5,1,2,512,New Customers,336.40000000000003,336.40000000000003,0
15620.0,57,4,1942.36,4,3,4,434,Others,485.59,1942.36,0
15621.0,4,4,1293.03,5,3,4,534,New Customers,323.2575,1293.03,0
15622.0,43,17,7852.61,4,5,5,455,Loyal Customers,461.9182352941176,7852.61,0
15623.0,141,8,2437.05,3,4,4,344,Others,304.63125,2437.05,1
15624.0,117,4,588.13,3,3,2,332,Others,147.0325,588.13,1
15625.0,104,9,3236.4,3,5,5,355,Others,359.6,3236.4,1
15626.0,75,3,1067.52,3,3,3,333,Others,355.84,1067.52,0
15627.0,457,2,566.9,1,2,2,122,Others,283.45,566.9,1
15628.0,5,17,5652.26,5,5,5,555,Champions,332.4858823529412,5652.26,0
15629.0,450,4,2240.9,1,3,4,134,Others,560.225,2240.9,1
15630.0,45,3,1481.4,4,3,4,434,Others,493.8,1481.4,0
15631.0,642,1,596.67,1,1,2,112,Others,596.67,596.67,1
15632.0,16,8,3285.31,5,4,5,545,Loyal Customers,410.66375,3285.31,0
15633.0,509,13,4352.46,1,5,5,155,At Risk,334.8046153846154,4352.46,1
15634.0,17,2,554.65,5,2,2,522,New Customers,277.325,554.65,0
15635.0,396,1,100.35,2,1,1,211,Others,100.35,100.35,1
15636.0,90,4,1444.58,3,3,4,334,Others,361.145,1444.58,0
15637.0,53,5,797.59,4,4,3,443,Loyal Customers,159.518,797.59,0
15638.0,379,6,2265.2,2,4,4,244,At Risk,377.5333333333333,2265.2,1
15639.0,134,3,1065.08,3,3,3,333,Others,355.02666666666664,1065.08,1
15640.0,4,29,23957.58,5,5,5,555,Champions,826.1234482758621,23957.58,0
15641.0,105,12,5345.55,3,5,5,355,Others,445.46250000000003,5345.55,1
15642.0,730,1,105.78000000000002,1,1,1,111,Others,105.78000000000002,105.78000000000002,1
15643.0,192,3,664.0,2,3,3,233,Others,221.33333333333334,664.0,1
15644.0,166,4,813.0,3,3,3,333,Others,203.25,813.0,1
15645.0,19,3,1055.17,5,3,3,533,New Customers,351.72333333333336,1055.17,0
15646.0,158,5,974.61,3,4,3,343,Others,194.922,974.61,1
15647.0,415,1,169.0,1,1,1,111,Others,169.0,169.0,1
15648.0,204,2,657.35,2,2,3,223,Others,328.675,657.35,1
15649.0,336,4,2170.35,2,3,4,234,Others,542.5875,2170.35,1
15650.0,522,2,553.88,1,2,2,122,Others,276.94,553.88,1
15651.0,37,5,1259.06,4,4,4,444,Loyal Customers,251.81199999999998,1259.06,0
15652.0,91,5,1420.34,3,4,4,344,Others,284.068,1420.34,1
15653.0,93,2,877.4399999999999,3,2,3,323,Others,438.71999999999997,877.4399999999999,1
15654.0,9,2,922.53,5,2,3,523,New Customers,461.265,922.53,0
15655.0,243,1,560.67,2,1,2,212,Others,560.67,560.67,1
15656.0,45,4,748.5,4,3,3,433,Others,187.125,748.5,0
15657.0,23,1,30.0,4,1,1,411,Others,30.0,30.0,0
15658.0,190,8,2423.4700000000003,2,4,4,244,At Risk,302.93375000000003,2423.4700000000003,1
15659.0,44,3,532.49,4,3,2,432,Others,177.49666666666667,532.49,0
15660.0,25,15,2812.99,4,5,4,454,Loyal Customers,187.53266666666664,2812.99,0
15661.0,317,8,1215.95,2,4,3,243,At Risk,151.99375,1215.95,1
15662.0,661,2,283.73,1,2,1,121,Others,141.865,283.73,1
15663.0,106,1,138.14,3,1,1,311,Others,138.14,138.14,1
15664.0,51,4,1254.03,4,3,4,434,Others,313.5075,1254.03,0
15665.0,168,5,4015.12,3,4,5,345,Others,803.024,4015.12,1
15666.0,472,2,632.9399999999999,1,2,3,123,Others,316.46999999999997,632.9399999999999,1
15667.0,40,1,301.32,4,1,2,412,Others,301.32,301.32,0
15668.0,218,1,76.32000000000001,2,1,1,211,Others,76.32000000000001,76.32000000000001,1
15669.0,40,4,684.34,4,3,3,433,Others,171.085,684.34,0
15670.0,297,2,325.2,2,2,2,222,Others,162.6,325.2,1
15671.0,19,7,2657.13,5,4,4,544,Loyal Customers,379.59000000000003,2657.13,0
15672.0,725,1,45.300000000000004,1,1,1,111,Others,45.300000000000004,45.300000000000004,1
15673.0,88,9,6414.79,3,5,5,355,Others,712.7544444444444,6414.79,0
15674.0,73,13,6948.2300000000005,3,5,5,355,Others,534.4792307692308,6948.2300000000005,0
15675.0,81,4,542.04,3,3,2,332,Others,135.51,542.04,0
15676.0,19,3,3435.76,5,3,5,535,New Customers,1145.2533333333333,3435.76,0
15677.0,49,3,1305.63,4,3,4,434,Others,435.21000000000004,1305.63,0
15678.0,53,3,1893.89,4,3,4,434,Others,631.2966666666667,1893.89,0
15679.0,24,4,781.28,4,3,3,433,Others,195.32,781.28,0
15680.0,9,10,4507.58,5,5,5,555,Champions,450.758,4507.58,0
15681.0,25,14,2989.7,4,5,5,455,Loyal Customers,213.54999999999998,2989.7,0
15682.0,599,2,318.24,1,2,2,122,Others,159.12,318.24,1
15683.0,117,2,524.54,3,2,2,322,Others,262.27,524.54,1
15684.0,547,3,173.95,1,3,1,131,Others,57.98333333333333,173.95,1
15685.0,450,1,55.980000000000004,1,1,1,111,Others,55.980000000000004,55.980000000000004,1
15686.0,420,1,90.0,1,1,1,111,Others,90.0,90.0,1
15687.0,9,9,2993.1,5,5,5,555,Champions,332.56666666666666,2993.1,0
15688.0,419,1,190.57,1,1,1,111,Others,190.57,190.57,1
15689.0,120,3,521.03,3,3,2,332,Others,173.67666666666665,521.03,1
15690.0,4,2,239.76,5,2,1,521,New Customers,119.88,239.76,0
15691.0,252,4,571.3,2,3,2,232,Others,142.825,571.3,1
15692.0,28,1,191.04,4,1,1,411,Others,191.04,191.04,0
15693.0,659,1,37.5,1,1,1,111,Others,37.5,37.5,1
15694.0,1,24,10810.81,5,5,5,555,Champions,450.4504166666666,10810.81,0
15695.0,267,4,1131.04,2,3,3,233,Others,282.76,1131.04,1
15696.0,33,13,3906.57,4,5,5,455,Loyal Customers,300.5053846153846,3906.57,0
15697.0,690,1,246.75,1,1,1,111,Others,246.75,246.75,1
15698.0,624,1,46.2,1,1,1,111,Others,46.2,46.2,1
15699.0,18,1,309.65,5,1,2,512,New Customers,309.65,309.65,0
15700.0,172,2,696.68,3,2,3,323,Others,348.34,696.68,1
15701.0,2,4,1542.14,5,3,4,534,New Customers,385.535,1542.14,0
15702.0,476,2,140.39000000000001,1,2,1,121,Others,70.19500000000001,140.39000000000001,1
15703.0,265,1,211.5,2,1,1,211,Others,211.5,211.5,1
15704.0,140,6,3817.96,3,4,5,345,Others,636.3266666666667,3817.96,1
15705.0,201,1,143.1,2,1,1,211,Others,143.1,143.1,1
15706.0,64,4,1060.56,3,3,3,333,Others,265.14,1060.56,0
15707.0,35,4,945.58,4,3,3,433,Others,236.395,945.58,0
15708.0,41,9,4378.72,4,5,5,455,Loyal Customers,486.5244444444445,4378.72,0
15709.0,284,2,327.85,2,2,2,222,Others,163.925,327.85,1
15710.0,417,1,898.87,1,1,3,113,Others,898.87,898.87,1
15711.0,557,2,420.25,1,2,2,122,Others,210.125,420.25,1
15712.0,9,12,3472.4100000000003,5,5,5,555,Champions,289.3675,3472.4100000000003,0
15713.0,143,4,1010.79,3,3,3,333,Others,252.6975,1010.79,1
15714.0,12,5,784.8100000000001,5,4,3,543,Loyal Customers,156.96200000000002,784.8100000000001,0
15715.0,556,5,658.02,1,4,3,143,At Risk,131.60399999999998,658.02,1
15716.0,146,11,3056.81,3,5,5,355,Others,277.89181818181817,3056.81,1
15717.0,234,5,607.0,2,4,2,242,At Risk,121.4,607.0,1
15718.0,540,1,293.79,1,1,2,112,Others,293.79,293.79,1
15719.0,33,31,10223.06,4,5,5,455,Loyal Customers,329.77612903225804,10223.06,0
15720.0,24,2,741.92,4,2,3,423,Others,370.96,741.92,0
15721.0,12,1,507.08,5,1,2,512,New Customers,507.08,507.08,0
15722.0,36,11,5258.1,4,5,5,455,Loyal Customers,478.00909090909096,5258.1,0
15723.0,365,4,947.65,2,3,3,233,Others,236.9125,947.65,1
15724.0,201,3,310.85,2,3,2,232,Others,103.61666666666667,310.85,1
15725.0,15,1,415.25,5,1,2,512,New Customers,415.25,415.25,0
15726.0,390,1,321.91,2,1,2,212,Others,321.91,321.91,1
15727.0,17,15,9445.51,5,5,5,555,Champions,629.7006666666667,9445.51,0
15728.0,380,2,544.6,2,2,2,222,Others,272.3,544.6,1
15729.0,213,3,192.55,2,3,1,231,Others,64.18333333333334,192.55,1
15730.0,66,5,1726.58,3,4,4,344,Others,345.316,1726.58,0
15731.0,554,1,125.3,1,1,1,111,Others,125.3,125.3,1
15732.0,212,10,1682.07,2,5,4,254,At Risk,168.207,1682.07,1
15733.0,283,1,162.3,2,1,1,211,Others,162.3,162.3,1
15734.0,115,4,2263.3,3,3,4,334,Others,565.825,2263.3,1
15735.0,421,1,327.68,1,1,2,112,Others,327.68,327.68,1
15736.0,435,2,1815.72,1,2,4,124,Others,907.86,1815.72,1
15737.0,15,8,1205.1200000000001,5,4,3,543,Loyal Customers,150.64000000000001,1205.1200000000001,0
15738.0,19,41,13372.970000000001,5,5,5,555,Champions,326.17,13372.970000000001,0
15739.0,66,1,449.12,3,1,2,312,Others,449.12,449.12,0
15740.0,49,1,154.88,4,1,1,411,Others,154.88,154.88,0
15741.0,458,2,208.62,1,2,1,121,Others,104.31,208.62,1
15742.0,619,1,156.87,1,1,1,111,Others,156.87,156.87,1
15743.0,16,4,784.46,5,3,3,533,New Customers,196.115,784.46,0
15744.0,78,1,34.8,3,1,1,311,Others,34.8,34.8,0
15745.0,19,4,1094.59,5,3,3,533,New Customers,273.6475,1094.59,0
15746.0,134,1,196.88,3,1,1,311,Others,196.88,196.88,1
15747.0,13,9,2562.61,5,5,4,554,Loyal Customers,284.7344444444445,2562.61,0
15748.0,40,3,614.7600000000001,4,3,2,432,Others,204.92000000000004,614.7600000000001,0
15749.0,235,3,44534.3,2,3,5,235,Others,14844.766666666668,44534.3,1
15750.0,3,18,6797.191,5,5,5,555,Champions,377.6217222222222,6797.191,0
15751.0,461,11,1380.44,1,5,4,154,At Risk,125.49454545454546,1380.44,1
15752.0,40,9,4207.54,4,5,5,455,Loyal Customers,467.50444444444446,4207.54,0
15753.0,305,1,79.2,2,1,1,211,Others,79.2,79.2,1
15754.0,51,9,3037.61,4,5,5,455,Loyal Customers,337.51222222222225,3037.61,0
15755.0,10,17,5993.12,5,5,5,555,Champions,352.53647058823526,5993.12,0
15756.0,61,4,532.96,3,3,2,332,Others,133.24,532.96,0
15757.0,66,6,2940.36,3,4,4,344,Others,490.06,2940.36,0
15758.0,25,1,205.25,4,1,1,411,Others,205.25,205.25,0
15759.0,218,7,830.9300000000001,2,4,3,243,At Risk,118.70428571428572,830.9300000000001,1
15760.0,631,2,13916.34,1,2,5,125,Others,6958.17,13916.34,1
15761.0,443,1,143.05,1,1,1,111,Others,143.05,143.05,1
15762.0,65,2,583.75,3,2,2,322,Others,291.875,583.75,0
15763.0,32,2,1086.92,4,2,3,423,Others,543.46,1086.92,0
15764.0,88,8,4503.08,3,4,5,345,Others,562.885,4503.08,0
15765.0,667,1,370.63,1,1,2,112,Others,370.63,370.63,1
15766.0,64,3,831.06,3,3,3,333,Others,277.02,831.06,0
15768.0,116,34,15601.09,3,5,5,355,Others,458.85558823529414,15601.09,1
15769.0,7,46,88704.32,5,5,5,555,Champions,1928.3547826086958,88704.32,0
15770.0,613,1,321.45,1,1,2,112,Others,321.45,321.45,1
15771.0,604,3,1006.54,1,3,3,133,Others,335.5133333333333,1006.54,1
15772.0,418,1,280.88,1,1,1,111,Others,280.88,280.88,1
15773.0,6,2,774.52,5,2,3,523,New Customers,387.26,774.52,0
15774.0,69,6,1329.94,3,4,4,344,Others,221.65666666666667,1329.94,0
15775.0,245,2,150.5,2,2,1,221,Others,75.25,150.5,1
15776.0,133,1,241.62,3,1,1,311,Others,241.62,241.62,1
15777.0,241,7,1762.61,2,4,4,244,At Risk,251.80142857142854,1762.61,1
15778.0,431,1,307.95,1,1,2,112,Others,307.95,307.95,1
15779.0,463,2,124.08000000000001,1,2,1,121,Others,62.040000000000006,124.08000000000001,1
15780.0,184,3,475.28000000000003,3,3,2,332,Others,158.42666666666668,475.28000000000003,1
15781.0,25,3,345.46,4,3,2,432,Others,115.15333333333332,345.46,0
15782.0,10,4,4014.1,5,3,5,535,New Customers,1003.525,4014.1,0
15783.0,11,1,246.3,5,1,1,511,New Customers,246.3,246.3,0
15784.0,468,2,848.3299999999999,1,2,3,123,Others,424.16499999999996,848.3299999999999,1
15785.0,33,16,5969.93,4,5,5,455,Loyal Customers,373.120625,5969.93,0
15786.0,46,5,8514.82,4,4,5,445,Loyal Customers,1702.964,8514.82,0
15787.0,26,3,948.05,4,3,3,433,Others,316.01666666666665,948.05,0
15788.0,509,1,221.82999999999998,1,1,1,111,Others,221.82999999999998,221.82999999999998,1
15789.0,358,6,1962.01,2,4,4,244,At Risk,327.00166666666667,1962.01,1
15790.0,10,1,220.85,5,1,1,511,New Customers,220.85,220.85,0
15791.0,44,5,3608.34,4,4,5,445,Loyal Customers,721.668,3608.34,0
15792.0,400,2,933.84,2,2,3,223,Others,466.92,933.84,1
15793.0,15,8,2399.57,5,4,4,544,Loyal Customers,299.94625,2399.57,0
15794.0,736,2,777.0,1,2,3,123,Others,388.5,777.0,1
15795.0,150,8,1979.8700000000001,3,4,4,344,Others,247.48375000000001,1979.8700000000001,1
15796.0,1,17,5175.83,5,5,5,555,Champions,304.4605882352941,5175.83,0
15797.0,113,6,2821.08,3,4,4,344,Others,470.18,2821.08,1
15798.0,493,3,1535.37,1,3,4,134,Others,511.78999999999996,1535.37,1
15799.0,76,4,1424.29,3,3,4,334,Others,356.0725,1424.29,0
15800.0,107,7,1242.58,3,4,3,343,Others,177.51142857142855,1242.58,1
15801.0,46,3,1063.95,4,3,3,433,Others,354.65000000000003,1063.95,0
15802.0,143,1,451.42,3,1,2,312,Others,451.42,451.42,1
15803.0,51,4,1929.66,4,3,4,434,Others,482.415,1929.66,0
15804.0,1,13,4206.39,5,5,5,555,Champions,323.5684615384616,4206.39,0
15805.0,23,30,10189.23,4,5,5,455,Loyal Customers,339.64099999999996,10189.23,0
15806.0,46,3,784.58,4,3,3,433,Others,261.5266666666667,784.58,0
15807.0,50,5,1817.52,4,4,4,444,Loyal Customers,363.504,1817.52,0
15808.0,306,21,18409.93,2,5,5,255,At Risk,876.6633333333333,18409.93,1
15809.0,36,7,1274.44,4,4,4,444,Loyal Customers,182.06285714285715,1274.44,0
15810.0,79,8,2999.04,3,4,5,345,Others,374.88,2999.04,0
15811.0,22,7,3890.52,4,4,5,445,Loyal Customers,555.7885714285715,3890.52,0
15812.0,107,12,5201.47,3,5,5,355,Others,433.4558333333334,5201.47,1
15813.0,208,2,1303.9099999999999,2,2,4,224,Others,651.9549999999999,1303.9099999999999,1
15814.0,17,6,2634.44,5,4,4,544,Loyal Customers,439.0733333333333,2634.44,0
15815.0,64,5,2100.6,3,4,4,344,Others,420.12,2100.6,0
15816.0,542,2,144.14999999999998,1,2,1,121,Others,72.07499999999999,144.14999999999998,1
15817.0,421,3,2766.4,1,3,4,134,Others,922.1333333333333,2766.4,1
15818.0,588,1,340.5,1,1,2,112,Others,340.5,340.5,1
15819.0,49,10,3934.79,4,5,5,455,Loyal Customers,393.479,3934.79,0
15820.0,320,1,206.98,2,1,1,211,Others,206.98,206.98,1
15821.0,44,2,570.96,4,2,2,422,Others,285.48,570.96,0
15822.0,3,6,1840.06,5,4,4,544,Loyal Customers,306.6766666666667,1840.06,0
15823.0,372,3,3897.17,2,3,5,235,Others,1299.0566666666666,3897.17,1
15824.0,453,2,890.94,1,2,3,123,Others,445.47,890.94,1
15825.0,172,1,532.94,3,1,2,312,Others,532.94,532.94,1
15826.0,56,4,2598.28,4,3,4,434,Others,649.57,2598.28,0
15827.0,73,28,3794.07,3,5,5,355,Others,135.5025,3794.07,0
15828.0,375,1,1108.82,2,1,3,213,Others,1108.82,1108.82,1
15829.0,99,2,636.14,3,2,3,323,Others,318.07,636.14,1
15830.0,38,1,576.0,4,1,2,412,Others,576.0,576.0,0
15831.0,58,3,801.76,4,3,3,433,Others,267.25333333333333,801.76,0
15832.0,254,1,836.79,2,1,3,213,Others,836.79,836.79,1
15833.0,738,1,80.4,1,1,1,111,Others,80.4,80.4,1
15834.0,70,7,3772.9900000000002,3,4,5,345,Others,538.9985714285715,3772.9900000000002,0
15835.0,44,4,954.09,4,3,3,433,Others,238.5225,954.09,0
15836.0,50,1,137.37,4,1,1,411,Others,137.37,137.37,0
15837.0,65,2,777.01,3,2,3,323,Others,388.505,777.01,0
15838.0,11,34,74163.0,5,5,5,555,Champions,2181.264705882353,74163.0,0
15839.0,33,3,1048.49,4,3,3,433,Others,349.49666666666667,1048.49,0
15840.0,59,2,355.56,4,2,2,422,Others,177.78,355.56,0
15841.0,73,9,2742.41,3,5,4,354,Others,304.7122222222222,2742.41,0
15842.0,393,2,548.8,2,2,2,222,Others,274.4,548.8,1
15843.0,304,1,118.95000000000002,2,1,1,211,Others,118.95000000000002,118.95000000000002,1
15844.0,46,1,130.73999999999998,4,1,1,411,Others,130.73999999999998,130.73999999999998,0
15845.0,18,11,4426.28,5,5,5,555,Champions,402.3890909090909,4426.28,0
15846.0,385,1,107.01,2,1,1,211,Others,107.01,107.01,1
15847.0,38,5,822.57,4,4,3,443,Loyal Customers,164.514,822.57,0
15848.0,622,1,139.94,1,1,1,111,Others,139.94,139.94,1
15850.0,19,6,1058.72,5,4,3,543,Loyal Customers,176.45333333333335,1058.72,0
15851.0,527,1,109.73,1,1,1,111,Others,109.73,109.73,1
15852.0,187,3,257.26,3,3,1,331,Others,85.75333333333333,257.26,1
15853.0,52,1,110.8,4,1,1,411,Others,110.8,110.8,0
15854.0,4,21,5583.81,5,5,5,555,Champions,265.8957142857143,5583.81,0
15855.0,137,6,1052.72,3,4,3,343,Others,175.45333333333335,1052.72,1
15856.0,4,52,34220.340000000004,5,5,5,555,Champions,658.0834615384616,34220.340000000004,0
15857.0,19,2,570.48,5,2,2,522,New Customers,285.24,570.48,0
15858.0,16,13,3960.37,5,5,5,555,Champions,304.64384615384614,3960.37,0
15859.0,432,1,438.46,1,1,2,112,Others,438.46,438.46,1
15860.0,41,17,2505.21,4,5,4,454,Loyal Customers,147.36529411764707,2505.21,0
15861.0,12,12,4401.79,5,5,5,555,Champions,366.81583333333333,4401.79,0
15862.0,8,13,2928.29,5,5,4,554,Loyal Customers,225.25307692307692,2928.29,0
15863.0,26,5,358.7,4,4,2,442,Loyal Customers,71.74,358.7,0
15864.0,22,7,2180.76,4,4,4,444,Loyal Customers,311.5371428571429,2180.76,0
15865.0,41,5,2248.92,4,4,4,444,Loyal Customers,449.784,2248.92,0
15866.0,101,1,230.53,3,1,1,311,Others,230.53,230.53,1
15867.0,5,31,9063.95,5,5,5,555,Champions,292.3854838709678,9063.95,0
15868.0,583,1,94.53,1,1,1,111,Others,94.53,94.53,1
15869.0,277,3,323.65999999999997,2,3,2,232,Others,107.88666666666666,323.65999999999997,1
15870.0,33,4,862.61,4,3,3,433,Others,215.6525,862.61,0
15871.0,437,1,33.099999999999994,1,1,1,111,Others,33.099999999999994,33.099999999999994,1
15872.0,15,4,795.68,5,3,3,533,New Customers,198.92,795.68,0
15873.0,500,4,313.91999999999996,1,3,2,132,Others,78.47999999999999,313.91999999999996,1
15874.0,64,21,11284.76,3,5,5,355,Others,537.3695238095238,11284.76,0
15875.0,646,1,111.72,1,1,1,111,Others,111.72,111.72,1
15876.0,409,2,1449.1399999999999,2,2,4,224,Others,724.5699999999999,1449.1399999999999,1
15877.0,2,2,493.28,5,2,2,522,New Customers,246.64,493.28,0
15878.0,562,2,330.77,1,2,2,122,Others,165.385,330.77,1
15879.0,404,4,1157.3,2,3,3,233,Others,289.325,1157.3,1
15880.0,369,1,686.5600000000001,2,1,3,213,Others,686.5600000000001,686.5600000000001,1
15881.0,312,5,501.39000000000004,2,4,2,242,At Risk,100.278,501.39000000000004,1
15882.0,199,8,1495.98,2,4,4,244,At Risk,186.9975,1495.98,1
15883.0,2,2,396.48,5,2,2,522,New Customers,198.24,396.48,0
15884.0,432,2,249.70000000000002,1,2,1,121,Others,124.85000000000001,249.70000000000002,1
15885.0,93,15,1951.82,3,5,4,354,Others,130.12133333333333,1951.82,1
15886.0,60,4,1052.8700000000001,3,3,3,333,Others,263.21750000000003,1052.8700000000001,0
15887.0,407,3,1027.15,2,3,3,233,Others,342.3833333333334,1027.15,1
15888.0,81,3,429.16,3,3,2,332,Others,143.05333333333334,429.16,0
15889.0,157,8,1806.28,3,4,4,344,Others,225.785,1806.28,1
15890.0,395,5,535.65,2,4,2,242,At Risk,107.13,535.65,1
15891.0,227,1,524.52,2,1,2,212,Others,524.52,524.52,1
15892.0,669,1,128.2,1,1,1,111,Others,128.2,128.2,1
15893.0,482,1,305.28000000000003,1,1,2,112,Others,305.28000000000003,305.28000000000003,1
15894.0,253,2,420.29,2,2,2,222,Others,210.145,420.29,1
15895.0,150,1,179.17,3,1,1,311,Others,179.17,179.17,1
15897.0,194,2,222.05,2,2,1,221,Others,111.025,222.05,1
15898.0,1,25,5596.31,5,5,5,555,Champions,223.85240000000002,5596.31,0
15899.0,369,1,112.5,2,1,1,211,Others,112.5,112.5,1
15900.0,24,4,900.4,4,3,3,433,Others,225.1,900.4,0
15901.0,17,7,703.22,5,4,3,543,Loyal Customers,100.46000000000001,703.22,0
15902.0,380,1,145.01,2,1,1,211,Others,145.01,145.01,1
15903.0,10,12,8939.84,5,5,5,555,Champions,744.9866666666667,8939.84,0
15904.0,8,1,164.68,5,1,1,511,New Customers,164.68,164.68,0
15905.0,543,1,114.69,1,1,1,111,Others,114.69,114.69,1
15906.0,20,10,2555.64,4,5,4,454,Loyal Customers,255.564,2555.64,0
15907.0,4,3,967.45,5,3,3,533,New Customers,322.48333333333335,967.45,0
15908.0,491,2,764.57,1,2,3,123,Others,382.285,764.57,1
15909.0,174,1,191.94,3,1,1,311,Others,191.94,191.94,1
15910.0,1,15,2681.8,5,5,4,554,Loyal Customers,178.7866666666667,2681.8,0
15911.0,624,8,1702.34,1,4,4,144,At Risk,212.7925,1702.34,1
15912.0,178,9,1074.7,3,5,3,353,Others,119.41111111111111,1074.7,1
15913.0,534,1,6.300000000000001,1,1,1,111,Others,6.300000000000001,6.300000000000001,1
15914.0,378,2,205.99,2,2,1,221,Others,102.995,205.99,1
15915.0,402,1,429.21,2,1,2,212,Others,429.21,429.21,1
15916.0,16,13,3427.17,5,5,5,555,Champions,263.6284615384615,3427.17,0
15917.0,248,5,560.63,2,4,2,242,At Risk,112.126,560.63,1
15918.0,191,3,582.88,2,3,2,232,Others,194.29333333333332,582.88,1
15919.0,20,2,910.61,4,2,3,423,Others,455.305,910.61,0
15920.0,154,9,571.64,3,5,2,352,Others,63.51555555555555,571.64,1
15921.0,173,4,802.11,3,3,3,333,Others,200.5275,802.11,1
15922.0,373,1,739.0,2,1,3,213,Others,739.0,739.0,1
15923.0,373,1,254.16,2,1,1,211,Others,254.16,254.16,1
15924.0,731,1,102.82,1,1,1,111,Others,102.82,102.82,1
15925.0,194,1,207.15,2,1,1,211,Others,207.15,207.15,1
15926.0,542,1,134.44,1,1,1,111,Others,134.44,134.44,1
15927.0,647,1,123.39,1,1,1,111,Others,123.39,123.39,1
15928.0,656,1,293.53,1,1,2,112,Others,293.53,293.53,1
15929.0,644,1,594.0,1,1,2,112,Others,594.0,594.0,1
15930.0,67,1,426.63,3,1,2,312,Others,426.63,426.63,0
15931.0,428,1,239.9,1,1,1,111,Others,239.9,239.9,1
15932.0,4,8,2495.87,5,4,4,544,Loyal Customers,311.98375,2495.87,0
15933.0,21,3,1107.46,4,3,3,433,Others,369.15333333333336,1107.46,0
15934.0,418,2,2190.66,1,2,4,124,Others,1095.33,2190.66,1
15935.0,239,2,416.86,2,2,2,222,Others,208.43,416.86,1
15936.0,379,2,282.79,2,2,1,221,Others,141.395,282.79,1
15937.0,64,1,145.35,3,1,1,311,Others,145.35,145.35,0
15938.0,112,9,734.81,3,5,3,353,Others,81.64555555555555,734.81,1
15939.0,90,16,9060.39,3,5,5,355,Others,566.274375,9060.39,0
15940.0,311,1,35.8,2,1,1,211,Others,35.8,35.8,1
15941.0,637,1,405.0,1,1,2,112,Others,405.0,405.0,1
15942.0,134,1,337.44,3,1,2,312,Others,337.44,337.44,1
15943.0,650,2,271.28999999999996,1,2,1,121,Others,135.64499999999998,271.28999999999996,1
15944.0,277,4,2164.24,2,3,4,234,Others,541.06,2164.24,1
15945.0,365,4,827.27,2,4,3,243,At Risk,206.8175,827.27,1
15946.0,503,3,2304.18,1,3,4,134,Others,768.06,2304.18,1
15947.0,83,1,1708.24,3,1,4,314,Others,1708.24,1708.24,0
15948.0,8,3,1509.0900000000001,5,3,4,534,New Customers,503.03000000000003,1509.0900000000001,0
15949.0,17,2,364.72,5,2,2,522,New Customers,182.36,364.72,0
15950.0,32,10,7180.71,4,5,5,455,Loyal Customers,718.071,7180.71,0
15951.0,9,3,1013.17,5,3,3,533,New Customers,337.7233333333333,1013.17,0
15952.0,34,4,806.57,4,4,3,443,Loyal Customers,201.6425,806.57,0
